Date,Aditya Birla Sun Life Multi Cap Fund,Axis Multicap Fund,Bajaj Finserv Multi Cap Fund,Bandhan Multicap Fund,Bank of India Multicap Fund,Baroda BNP Paribas Multi Cap Fund,Canara Robeco Multi Cap Fund,DSP Multicap Fund,Edelweiss Multi Cap Fund,Franklin India Multi Cap Fund,Groww Multicap Fund,HDFC Multicap Fund,HSBC Multi Cap Fund,ICICI Prudential Multicap Fund,ITI Multi Cap Fund,Invesco India Multicap Fund,Kotak Multicap Fund,LIC MF Multi Cap Fund,Mahindra Manulife Multi Cap Fund,Mirae Asset Multicap Fund,Motilal Oswal Multi Cap Fund,Nippon India Multicap Fund,PGIM India Multi Cap Fund,Quant Multi Cap Fund,SBI Multicap Fund,Samco Multi Cap Fund,Sundaram Multi Cap Fund,TRUSTMF Multi Cap Fund,Tata Multicap Fund,UTI Multi Cap Fund,Union Multicap Fund,WhiteOak Capital Multi Cap Fund
2025-01-28,18.51000,16.66000,,16.15900,16.10000,292.63350,13.17000,11.05400,13.82390,9.21780,8.98850,17.02300,17.10150,806.23000,23.46210,141.64000,17.29100,15.98900,28.06820,12.79600,11.57730,86.19040,8.80000,588.40050,15.89650,9.03000,84.36850,,13.31710,,14.52000,13.45900
2025-01-29,18.90000,17.09000,,16.42600,16.51000,300.03640,13.48000,11.22900,14.14570,9.46140,9.19570,17.35600,17.55820,816.31000,24.04640,144.94000,17.54800,16.29030,28.69330,13.04400,11.95560,88.04320,9.00000,601.00220,16.20290,9.10000,85.91650,,13.56590,,14.85000,13.82200
2025-01-30,18.83000,17.09000,,16.48100,16.59000,301.03360,13.50000,11.26800,14.10830,9.44120,9.15170,17.36000,17.50240,819.26000,24.13970,145.85000,17.55100,16.30000,28.65630,13.00100,11.88760,88.20910,9.01000,602.16830,16.21630,9.08000,85.91980,,13.54780,,14.92000,13.80700
2025-01-31,19.08000,17.31000,,16.66100,16.82000,304.96350,13.69000,11.41700,14.27500,9.54020,9.23880,17.58700,17.75870,828.52000,24.50130,148.25000,17.89100,16.50240,29.02940,13.15700,12.18150,82.46220,9.10000,612.29920,16.34980,9.11000,87.05290,,13.73870,,15.10000,13.95500
2025-02-03,19.02000,17.33000,,16.65000,16.59000,304.72830,13.68000,11.32000,14.17230,9.56000,9.25650,17.42400,17.60920,822.15000,24.19060,148.09000,17.81000,16.33530,29.24260,13.06900,12.39860,81.87670,9.13000,598.75240,16.49270,9.09000,85.72800,,13.52480,,15.04000,13.92400
2025-02-04,19.23000,17.51000,,16.85300,16.90000,307.91770,13.84000,11.38800,14.34500,9.65160,9.37000,17.67300,17.88230,832.77000,24.60720,149.98000,18.01300,16.60220,29.46130,13.30300,12.47740,82.99170,9.25000,611.58650,16.60750,9.11000,87.17460,,13.74890,,15.25000,14.12600
2025-02-05,19.30000,17.60000,,16.86800,17.09000,310.02260,13.92000,11.48100,14.39900,9.69470,9.39500,17.77400,18.03930,835.83000,24.72400,150.38000,18.09900,16.72250,29.68590,13.37300,12.52600,83.40350,9.29000,614.13980,16.58700,9.17000,87.72530,,13.83120,,15.30000,14.20900
2025-02-06,19.13000,17.50000,,16.85800,17.02000,307.40550,13.85000,11.44100,14.30220,9.64680,9.32940,17.68600,17.90640,833.90000,24.56200,149.23000,17.95200,16.67480,29.47070,13.31000,12.40780,83.14030,9.23000,611.49980,16.53480,9.16000,87.38110,,13.77940,,15.21000,14.14300
2025-02-07,19.16000,17.50000,,16.79300,16.99000,307.74320,13.82000,11.42400,14.28600,9.63080,9.31110,17.69100,17.86440,832.25000,24.55670,148.94000,17.90900,16.50180,29.45840,13.27800,12.45240,82.83560,9.21000,608.41730,16.48990,9.16000,86.98560,,13.75970,,15.21000,14.12900
2025-02-10,18.84000,17.21000,,16.60000,16.63000,301.76690,13.61000,11.21300,14.03450,9.49740,9.15960,17.39800,17.57280,821.78000,24.14960,146.17000,17.56700,16.25050,28.95620,13.03500,12.21140,81.54230,9.06000,596.84200,16.26360,9.09000,85.95880,,13.54430,,14.99000,13.84900
2025-02-11,18.44000,16.81000,,16.24700,16.12000,295.11340,13.27000,10.92100,13.73870,9.22360,8.95050,16.96900,17.11200,807.53000,23.48060,142.62000,17.16400,15.82990,28.29800,12.71300,12.01180,79.79190,8.85000,582.45620,15.91540,9.01000,84.05150,,13.17510,,14.63000,13.49600
2025-02-12,18.38000,16.78000,,16.16800,16.19000,294.22610,13.23000,10.82900,13.71600,9.16470,8.93400,16.88800,17.08510,806.08000,23.42880,141.89000,17.14800,15.85970,28.27090,12.68300,12.07880,79.53130,8.84000,581.46970,15.91280,9.01000,83.61040,,13.14600,,14.59000,13.49400
2025-02-13,18.35000,16.77000,,16.18300,16.18000,293.84300,13.20000,10.80400,13.71240,9.17610,8.93320,16.89500,17.08150,805.45000,23.44370,141.83000,17.08900,15.84100,28.26420,12.70400,12.13100,79.46390,8.84000,580.33970,15.92360,9.00000,83.53100,,13.11740,,14.61000,13.50700
2025-02-14,18.05000,16.51000,,15.97400,15.75000,287.17660,12.98000,10.57100,13.50840,8.99880,8.79430,16.58700,16.73920,795.43000,23.00990,138.19000,16.71300,15.47120,27.63150,12.44600,11.86840,78.22830,8.69000,567.69110,15.71880,8.94000,82.31740,,12.85740,,14.38000,13.25500
2025-02-17,17.98000,16.45000,,16.00000,15.76000,286.32110,12.96000,10.55600,13.47050,8.98230,8.75650,16.59000,16.69500,796.44000,22.94960,137.10000,16.72800,15.35280,27.68620,12.47200,11.81550,78.15490,8.66000,568.57620,15.66950,8.92000,82.21030,,12.80000,,14.34000,13.21300
2025-02-18,17.94000,16.37000,,15.97500,15.75000,285.73750,12.91000,10.50700,13.42450,8.96100,8.71980,16.51200,16.63610,793.93000,22.75100,136.16000,16.68400,15.23920,27.57330,12.44600,11.69420,77.92810,8.62000,563.51710,15.55790,8.92000,81.71010,,12.77380,,14.26000,13.16600
2025-02-19,18.13000,16.57000,,16.07200,15.90000,287.86080,13.05000,10.63000,13.57260,9.07090,8.80150,16.64500,16.84980,797.96000,22.95440,137.45000,16.86400,15.48750,27.90470,12.59700,11.78680,78.71940,8.70000,570.18670,15.63370,8.96000,82.43110,,12.88470,,14.38000,13.32400
2025-02-20,18.27000,16.65000,,16.10900,16.03000,291.26930,13.13000,10.77500,13.68280,9.14120,8.85890,16.76000,17.00720,800.11000,23.05570,139.04000,16.94700,15.62350,28.18050,12.65900,11.98240,79.32830,8.77000,573.48070,15.65610,8.98000,83.10020,,13.01630,,14.50000,13.42100
2025-02-21,18.12000,16.53000,,16.02900,15.96000,288.71100,13.03000,10.76400,13.56500,9.03630,8.77120,16.65400,16.82580,796.20000,22.82150,138.35000,16.77200,15.55010,27.91270,12.59200,11.85030,78.92550,8.70000,571.85940,15.56030,8.98000,82.75940,,12.94210,,14.39000,13.31200
2025-02-24,17.95000,16.35000,,15.89500,15.78000,285.71570,12.91000,10.65500,13.37170,8.95250,8.68910,16.47700,16.64460,788.06000,22.54240,137.12000,16.57100,15.35910,27.60980,12.47800,11.79810,78.24780,8.62000,566.84340,15.42990,8.94000,81.80850,,12.80430,,14.24000,13.18600
2025-02-25,17.92000,16.33000,,15.82500,15.70000,284.83970,12.87000,10.65100,13.35680,8.95430,8.66910,16.42400,16.60570,784.53000,22.45310,136.88000,16.48800,15.29680,27.57960,12.43400,11.80720,78.25790,8.59000,564.66670,15.45380,8.93000,81.72260,,12.73800,,14.23000,13.18200
2025-02-27,17.79000,16.18000,,15.77800,15.53000,280.25610,12.76000,10.49800,13.23860,8.87540,8.58340,16.34600,16.40090,778.92000,22.20210,135.27000,16.34000,15.07360,27.33820,12.32700,11.57960,77.74020,8.52000,557.03360,15.43520,8.88000,80.78290,,12.63900,,14.06000,13.10000
2025-02-28,17.45000,15.90000,,15.48500,15.19000,274.30350,12.48000,10.35500,12.98030,8.69330,8.41650,16.00900,16.00960,764.93000,21.77930,132.60000,15.90300,14.76750,26.76960,12.09200,11.44430,76.43450,8.37000,545.08490,15.11070,8.82000,79.55450,,12.43570,,13.77000,12.84700
2025-03-03,17.48000,15.96000,10.02000,15.47700,15.07000,274.80530,12.53000,10.30300,12.97460,8.70730,8.41060,15.99200,16.01550,764.99000,21.85020,133.23000,15.85700,14.76780,26.63570,12.10900,11.48780,76.41990,8.40000,542.54470,15.17700,8.79000,79.76640,,12.45850,,13.77000,12.86800
2025-03-04,17.55000,16.05000,10.02100,15.49100,15.25000,276.95450,12.62000,10.33800,13.01810,8.71890,8.41810,16.01200,16.07790,764.94000,21.92960,134.43000,15.93000,14.89520,26.73310,12.16700,11.62280,76.79350,8.43000,545.13340,15.21720,8.83000,80.11150,,12.53290,,13.81000,12.93100
2025-03-05,17.92000,16.30000,10.02900,15.71900,15.60000,282.22820,12.84000,10.54900,13.25390,8.88160,8.56640,16.34400,16.39640,779.07000,22.36990,136.92000,16.31100,15.24450,27.21470,12.41300,11.94930,78.13040,8.54000,559.77340,15.43510,8.89000,81.55860,,12.78480,,14.06000,13.17800
2025-03-06,18.11000,16.40000,10.05600,15.89400,15.83000,284.67470,12.95000,10.69600,13.36540,8.95430,8.60380,16.51500,16.53340,787.86000,22.63300,138.23000,16.52400,15.46160,27.39200,12.55600,11.99550,78.87620,8.62000,565.85360,15.56990,8.96000,82.26850,,12.95400,,14.17000,13.27700
2025-03-07,18.10000,16.39000,10.06400,15.93500,15.87000,283.98150,12.92000,10.69700,13.35480,8.94290,8.60360,16.50300,16.52330,788.05000,22.69390,137.76000,16.47800,15.47490,27.34110,12.56500,12.04100,78.91590,8.59000,567.83320,15.56160,8.98000,82.24200,,12.93150,,14.18000,13.27200
2025-03-10,17.89000,16.22000,10.03100,15.75900,15.66000,281.03830,12.77000,10.60300,13.19260,8.85690,8.51600,16.31200,16.28970,781.64000,22.34900,135.97000,16.27500,15.25720,27.00040,12.42300,11.82460,78.22700,8.49000,559.53450,15.48430,8.96000,81.44720,,12.79240,,14.01000,13.10900
2025-03-11,17.88000,16.26000,10.02300,15.70200,15.67000,281.52970,12.80000,10.58000,13.22110,8.86740,8.50170,16.29000,16.35220,782.08000,22.40820,136.04000,16.29600,15.25340,27.09880,12.43500,11.92140,78.26160,8.51000,558.53960,15.52690,8.95000,81.56490,,12.74800,,14.01000,13.16000
2025-03-12,17.82000,16.20000,10.01500,15.67600,15.61000,280.44710,12.75000,10.53400,13.19590,8.84440,8.48580,16.25500,16.27500,778.25000,22.33760,135.08000,16.18600,15.23390,27.15250,12.39600,11.93840,78.08210,8.49000,558.99980,15.48460,8.94000,81.29290,,12.67530,,13.99000,13.08600
2025-03-13,17.73000,16.13000,9.99700,15.62600,15.53000,279.61920,12.72000,10.46900,13.15440,8.77300,8.46690,16.15600,16.19400,774.59000,22.23410,134.84000,16.08700,15.17510,26.99120,12.32800,11.83730,77.60350,8.47000,555.08530,15.44440,8.94000,80.84920,,12.58340,,13.93000,13.01900
2025-03-17,17.81000,16.21000,10.03500,15.71100,15.61000,281.06260,12.80000,10.51000,13.24760,8.83540,8.50400,16.24300,16.28670,779.15000,22.38700,135.83000,16.16200,15.26420,26.17720,12.38800,11.87460,78.27520,8.53000,555.41100,15.51690,8.94000,81.33700,,12.64320,,14.01000,13.09900
2025-03-18,18.20000,16.53000,10.11100,15.99100,15.98000,286.87660,13.07000,10.70300,13.52070,9.02620,8.67700,16.58700,16.62970,791.21000,22.82160,138.33000,16.47400,15.58240,26.67010,12.62900,12.13360,79.65760,8.70000,564.75010,15.77830,9.01000,82.97300,,12.86710,,14.29000,13.36800
2025-03-19,18.38000,16.69000,10.16200,16.15800,16.23000,289.46320,13.24000,10.85500,13.66660,9.16320,8.73990,16.82100,16.84680,799.26000,23.11490,140.03000,16.67500,15.79800,27.04320,12.81400,12.31990,80.68340,8.80000,573.65060,15.92530,9.04000,83.88450,,13.04550,,14.48000,13.54400
2025-03-20,18.53000,16.80000,10.21900,16.32000,16.33000,291.15420,13.33000,10.94400,13.76980,9.21700,8.81670,16.97900,16.98070,806.44000,23.30680,141.63000,16.78200,15.87890,27.24920,12.90000,12.28380,81.07480,8.85000,578.88550,16.04190,9.07000,84.41150,,13.13110,,14.63000,13.62100
2025-03-21,18.73000,16.98000,10.29900,16.48500,16.59000,294.36080,13.49000,11.08800,13.97530,9.30700,8.94290,17.19700,17.17630,816.10000,23.60990,143.00000,17.06800,16.13850,27.59480,13.03100,12.33260,82.15940,8.95000,584.91160,16.18100,9.14000,85.22870,,13.25470,,14.79000,13.73900
2025-03-24,18.96000,17.15000,10.38900,16.62800,16.80000,297.20060,13.59000,11.18300,14.14880,9.39260,9.02590,17.41900,17.45310,824.54000,23.88520,143.51000,17.34800,16.31240,27.94000,13.17400,12.42100,83.17680,9.04000,591.53090,16.40030,9.17000,86.45520,,13.43570,,14.93000,13.89700
2025-03-25,18.89000,17.05000,10.35500,16.53400,16.60000,295.25740,13.49000,11.08200,14.05490,9.34520,9.01070,17.30700,17.34240,820.71000,23.66870,142.46000,17.19300,16.11810,27.81610,13.08500,12.44420,82.70790,8.98000,585.18110,16.31740,9.10000,86.07450,,13.40080,,14.84000,13.77600
2025-03-26,18.73000,16.91000,10.29100,16.40400,16.44000,292.15300,13.37000,10.99300,13.93310,9.26720,8.92600,17.14800,17.17030,813.72000,23.50880,141.59000,17.01100,15.96670,27.60810,12.97000,12.43100,81.75010,8.91000,578.59830,16.21150,9.05000,85.55210,,13.26190,,14.73000,13.66900
2025-03-27,18.89000,17.06000,10.36800,16.51600,16.60000,295.16370,13.44000,11.05900,14.00980,9.34350,8.97690,17.25800,17.30740,817.84000,23.67010,142.76000,17.19200,16.04530,27.83540,13.03800,12.58210,82.40500,8.97000,588.80010,16.22540,9.09000,86.06330,,13.40140,,14.86000,13.79200
2025-03-28,18.90000,17.00000,10.38500,16.48800,16.54000,294.16390,13.37000,11.02800,13.97390,9.31880,8.98330,17.16300,17.21990,817.18000,23.57900,142.10000,17.09400,15.94460,27.77770,12.99900,12.49000,82.11880,8.95000,584.27040,16.20140,9.09000,85.86270,,13.32990,,14.85000,13.73000
2025-03-31,18.90000,17.00000,10.38500,16.48800,16.54000,294.14910,13.37000,11.02800,13.97360,9.31900,8.98320,17.16100,17.21920,817.15000,23.57830,142.09000,17.09200,15.94420,27.77680,12.99900,12.48870,82.11470,8.95000,584.21250,16.20100,9.09000,85.85790,,13.32960,,14.85000,13.73000
2025-04-01,18.63000,16.74000,10.30900,16.37600,16.44000,290.22570,13.21000,10.91000,13.75670,9.22630,8.84470,16.99200,16.99780,811.98000,23.29190,140.43000,17.03500,15.84720,27.51440,12.88800,12.28240,81.17310,8.84000,581.26750,16.09680,9.02000,84.63750,,13.15970,,14.63000,13.55300
2025-04-02,18.81000,16.88000,10.35600,16.52200,16.58000,293.88120,13.35000,10.99400,13.90330,9.32930,8.94640,17.13000,17.21420,818.20000,23.55920,142.21000,17.19300,15.97300,27.78270,13.00500,12.38230,81.88420,8.94000,586.45620,16.31580,9.07000,85.27040,,13.30990,,14.77000,13.69800
2025-04-03,18.77000,16.84000,10.39300,16.49200,16.56000,294.19400,13.34000,11.06000,13.88920,9.31090,8.92680,17.11400,17.22420,819.28000,23.57330,141.87000,17.18100,15.88840,27.77150,13.05300,12.19100,81.80070,8.91000,589.62070,16.37030,9.05000,85.35810,,13.29840,,14.76000,13.69000
2025-04-04,18.36000,16.47000,10.21400,16.13600,16.08000,288.45360,13.07000,10.79400,13.56980,9.10170,8.74380,16.68900,16.80210,802.22000,22.99670,138.69000,16.79100,15.44060,27.11650,12.71000,11.79960,79.99460,8.74000,570.26190,16.11090,8.92000,83.32450,,12.95860,,14.44000,13.36700
2025-04-07,17.72000,15.94000,9.91500,15.61900,15.44000,278.77190,12.64000,10.46700,13.08010,8.82060,8.43630,16.10200,16.17580,779.34000,22.10230,133.10000,16.31000,14.86380,26.13960,12.27900,11.40630,77.47260,8.45000,551.17300,15.64400,8.83000,80.97100,,12.53250,,13.92000,12.90000
2025-04-08,18.06000,16.23000,10.08200,15.90100,15.79000,284.18680,12.89000,10.63600,13.36210,9.00880,8.57610,16.39800,16.57550,791.99000,22.56740,135.72000,16.66500,15.12640,26.68340,12.51200,11.55950,78.77350,8.60000,563.67640,15.94690,8.88000,82.32160,,12.76620,,14.17000,13.16600
2025-04-09,17.90000,16.09000,10.04900,15.83100,15.65000,282.80670,12.79000,10.57000,13.26780,8.94480,8.56580,16.28400,16.36150,787.97000,22.34990,134.80000,16.56100,15.00010,26.49550,12.40200,11.41010,78.16030,8.54000,559.41420,15.85490,8.84000,81.87750,,12.61750,,14.00000,13.05500
2025-04-11,18.29000,16.43000,10.24500,16.12100,15.98000,288.72850,13.05000,10.75900,13.57030,9.13820,8.72750,16.62800,16.78120,801.25000,22.97200,137.94000,16.84300,15.43040,27.13150,12.65600,11.67920,79.68760,8.71000,568.62970,16.10270,8.91000,83.58890,,12.91580,,14.29000,13.32700
2025-04-15,18.76000,16.87000,10.45000,16.54400,16.40000,295.66040,13.37000,11.01600,13.93580,9.35270,8.99580,17.06700,17.31690,819.42000,23.64660,142.03000,17.25500,15.88400,27.93070,13.00700,12.07650,81.91020,8.94000,584.07550,16.49840,9.00000,85.54990,,13.26030,,14.67000,13.67800
2025-04-16,18.86000,16.96000,10.51400,16.67700,16.54000,297.34010,13.48000,11.10500,14.04140,9.41530,9.05880,17.19700,17.43320,824.66000,23.84230,142.93000,17.40300,15.97150,28.08000,13.11400,12.23370,82.45600,9.00000,589.91470,16.59950,9.01000,85.87760,,13.37700,,14.77000,13.76400
2025-04-17,19.11000,17.13000,10.60900,16.87600,16.69000,300.28930,13.62000,11.19600,14.19380,9.50740,9.14430,17.37700,17.57990,833.37000,24.05760,144.36000,17.53700,16.11940,28.35490,13.25400,12.38360,83.32360,9.10000,595.03910,16.75320,9.06000,86.69960,,13.51930,,14.93000,13.93900
2025-04-21,19.38000,17.37000,10.72800,17.09100,16.95000,303.47790,13.85000,11.37000,14.41160,9.66560,9.30380,17.68500,17.88150,842.79000,24.42240,146.52000,17.82100,16.35170,28.92490,13.47600,12.42120,84.70480,9.23000,600.63700,16.99480,9.13000,87.68980,,13.76200,,15.16000,14.15600
2025-04-22,19.50000,17.51000,10.78200,17.16900,17.04000,304.77820,13.91000,11.45400,14.52040,9.72640,9.36830,17.75800,17.98380,844.42000,24.55530,147.38000,17.87600,16.44240,29.04120,13.53000,12.47380,85.10640,9.30000,602.02610,17.09230,9.16000,88.12180,,13.80420,,15.27000,14.25800
2025-04-23,19.63000,17.57000,10.78000,17.25100,17.13000,305.43050,13.99000,11.53200,14.61300,9.76450,9.40610,17.88800,18.07630,850.50000,24.71510,148.17000,17.93400,16.52320,29.19040,13.63100,12.64060,85.48640,9.33000,606.49100,17.14040,9.22000,88.45160,,13.88930,,15.32000,14.33400
2025-04-24,19.59000,17.47000,10.79600,17.26600,17.11000,304.71800,13.95000,11.47700,14.57020,9.76140,9.35190,17.84900,18.03910,848.35000,24.74830,147.63000,17.90900,16.46380,29.15790,13.63200,12.47830,85.39520,9.28000,606.18810,17.04620,9.22000,88.24140,,13.88440,,15.25000,14.29100
2025-04-25,19.29000,17.15000,10.63700,16.98600,16.82000,299.45820,13.73000,11.29900,14.35600,9.60630,9.22700,17.56900,17.65720,836.96000,24.27300,145.04000,17.54900,16.20270,28.54970,13.37200,12.37420,83.87540,9.14000,592.65500,16.75090,9.07000,87.10070,,13.63250,,15.01000,14.05300
2025-04-28,19.46000,17.34000,10.74400,17.11800,16.98000,302.37060,13.84000,11.35500,14.46980,9.68920,9.28420,17.73100,17.84670,845.37000,24.55340,146.13000,17.73200,16.32910,28.82890,13.52100,12.43160,84.65790,9.21000,601.25370,16.89010,9.11000,84.56770,,13.74620,,15.13000,14.17500
2025-04-29,19.50000,17.36000,10.74800,17.13900,16.91000,302.70940,13.89000,11.33000,14.49580,9.69970,9.32390,17.76500,17.83990,845.93000,24.61470,146.87000,17.73700,16.34090,28.86250,13.53500,12.46560,84.89610,9.23000,599.87070,16.87140,9.12000,84.53510,,13.74420,,15.14000,14.21900
2025-04-30,19.35000,17.25000,10.67800,17.07700,16.78000,300.80900,13.79000,11.26300,14.42480,9.67890,9.27390,17.64100,17.71440,843.69000,24.46580,146.10000,17.63500,16.19880,28.53380,13.44600,12.32930,84.23200,9.20000,595.41830,16.81700,9.05000,84.17260,,13.66370,,15.07000,14.16000
2025-05-02,19.26000,17.24000,10.65700,17.04800,16.71000,300.42730,13.75000,11.23000,14.37750,9.67140,9.25080,17.63100,17.69260,843.44000,24.42210,145.54000,17.57400,16.19340,28.58280,13.44400,12.32840,84.19990,9.20000,593.85910,16.77520,9.03000,84.02090,,13.66330,,15.05000,14.12400
2025-05-05,19.42000,17.41000,10.73900,17.09900,16.87000,302.89110,13.90000,11.35400,14.51210,9.78810,9.33440,17.79800,17.88360,847.13000,24.63390,147.12000,17.77200,16.33720,28.84060,13.58000,12.57340,84.94510,9.28000,603.11370,16.81980,9.09000,84.57040,,13.80000,,15.17000,14.27100
2025-05-06,19.18000,17.18000,10.62300,16.90000,16.57000,298.62570,13.68000,11.23800,14.34500,9.66560,9.24060,17.54500,17.58050,837.28000,24.21940,145.12000,17.47400,16.09810,28.39300,13.39400,12.33690,83.63620,9.18000,591.12800,16.70320,8.97000,83.56590,,13.59700,,14.96000,14.08800
2025-05-07,19.28000,17.30000,10.70100,17.05800,16.70000,300.71760,13.84000,11.32400,14.44610,9.74730,9.31900,17.69800,17.78360,841.01000,24.48510,146.40000,17.56000,16.33930,28.67470,13.50800,12.51350,84.49730,9.27000,593.33790,16.87580,9.01000,84.04800,,13.70780,,15.10000,14.21700
2025-05-08,19.11000,17.12000,10.61600,16.88000,16.54000,297.25610,13.70000,11.22500,14.30710,9.63290,9.25820,17.52000,17.57930,833.45000,24.23070,145.07000,17.34300,16.17130,28.35230,13.36400,12.46220,83.59970,9.16000,587.52800,16.71610,8.96000,83.30870,,13.58760,,14.98000,14.07700
2025-05-09,19.03000,17.00000,10.55900,16.76600,16.50000,295.28300,13.62000,11.15900,14.22880,9.54640,9.21020,17.39500,17.45620,829.10000,24.10640,143.85000,17.27900,16.14970,28.12670,13.30700,12.41230,83.07730,9.09000,584.55560,16.70550,8.93000,82.90950,,13.51510,,14.89000,13.98100
2025-05-12,19.71000,17.61000,10.90500,17.33000,17.14000,305.39250,14.09000,11.55000,14.71910,9.88100,9.51130,18.07000,18.13780,854.47000,25.03270,149.65000,17.93400,16.71880,29.16870,13.80100,12.99510,86.04900,9.40000,607.71920,17.06710,9.13000,85.60980,,14.04820,,15.40000,14.48800
2025-05-13,19.70000,17.64000,10.87300,17.26500,17.13000,306.25390,14.05000,11.62000,14.69100,9.85190,9.57010,18.05700,18.12860,851.74000,25.00970,149.44000,17.92500,16.70760,29.11280,13.78300,13.02520,85.82380,9.40000,608.04570,16.92480,9.19000,85.32550,,14.01880,,15.40000,14.46400
2025-05-14,19.90000,17.77000,10.94300,17.39600,17.32000,308.64910,14.18000,11.68700,14.81640,9.90760,9.66460,18.22800,18.28110,858.52000,25.28570,150.98000,18.07300,16.91990,29.42790,13.91800,13.11710,86.62610,9.47000,611.38060,17.00800,9.24000,86.19310,,14.13370,,15.56000,14.56300
2025-05-15,20.03000,17.95000,11.02900,17.61000,17.44000,309.99650,14.33000,11.79000,14.94270,10.02080,9.76390,18.43800,18.50260,867.54000,25.57170,152.36000,18.31900,17.12960,29.70110,14.05100,13.09390,87.55610,9.54000,616.47810,17.09320,9.33000,87.28160,,14.27660,,15.69000,14.66800
2025-05-16,20.09000,18.06000,11.08100,17.66800,17.46000,310.76510,14.43000,11.86200,14.97920,10.05140,9.81810,18.50400,18.57630,871.43000,25.79900,152.98000,18.46900,17.23030,29.89070,14.09700,13.15440,88.25680,9.57000,623.26990,17.07410,9.40000,87.64910,,14.31180,,15.73000,14.74500
2025-05-19,20.11000,18.06000,11.08000,17.69200,17.54000,310.48290,14.44000,11.93700,15.01520,10.03410,9.87060,18.52900,18.62620,871.66000,25.81150,152.79000,18.48600,17.27460,29.90630,14.10000,13.15930,88.67660,9.57000,625.57220,17.15790,9.46000,87.60430,,14.33820,,15.78000,14.76000
2025-05-20,19.88000,17.82000,10.99500,17.50200,17.33000,306.81280,14.27000,11.83600,14.84270,9.93830,9.72030,18.29600,18.39700,863.94000,25.41770,150.91000,18.23900,17.10270,29.47680,13.94500,13.15050,87.54140,9.47000,618.68610,17.02640,9.39000,86.85930,,14.18130,9.96760,15.58000,14.60400
2025-05-21,19.97000,17.93000,11.06500,17.62500,17.48000,308.20410,14.36000,11.92100,14.91340,10.00240,9.79250,18.41500,18.51070,869.16000,25.58780,151.95000,18.28700,17.18080,29.67180,14.05000,13.17680,88.25950,9.49000,621.56020,17.08480,9.47000,87.19070,,14.27260,9.98490,15.70000,14.71900
2025-05-22,19.94000,17.90000,11.03300,17.56000,17.42000,307.21740,14.29000,11.87100,14.86550,9.95800,9.74760,18.34400,18.37830,866.29000,25.54090,151.79000,18.20500,17.14520,29.59530,13.99600,13.10870,88.02070,9.45000,617.33750,17.05920,9.46000,86.83620,,14.21590,9.96340,15.63000,14.66200
2025-05-23,20.04000,18.00000,11.09900,17.70000,17.52000,309.02440,14.39000,11.95600,14.96300,10.01410,9.82950,18.47900,18.49860,872.21000,25.72520,152.96000,18.32100,17.17400,29.77670,14.13300,13.18650,88.70280,9.51000,619.60150,17.09170,9.50000,87.29080,,14.28670,10.01950,15.70000,14.78800
2025-05-26,20.06000,18.10000,11.11600,17.76700,17.63000,310.10490,14.46000,12.02800,15.04550,10.02420,9.90260,18.55700,18.63390,874.65000,25.88740,153.67000,18.39600,17.29180,29.83600,14.17000,13.29980,89.64250,9.53000,621.58810,17.14100,9.55000,87.82840,,14.31350,10.05020,15.80000,14.83600
2025-05-27,20.07000,18.08000,11.11600,17.77000,17.64000,309.83210,14.44000,12.04300,14.99760,9.97780,9.87210,18.53500,18.60720,873.20000,25.84550,153.62000,18.36000,17.29950,29.79750,14.14200,13.18750,89.66160,9.51000,623.49160,17.07000,9.53000,87.61750,,14.29640,10.02590,15.76000,14.81900
2025-05-28,20.09000,18.07000,11.10100,17.76600,17.62000,310.78150,14.44000,12.04600,14.97790,9.97400,9.89750,18.53500,18.59400,874.57000,25.90840,153.41000,18.41900,17.36110,29.84740,14.12300,13.25000,89.72210,9.50000,622.97050,17.05380,9.54000,87.85010,,14.29890,10.02830,15.80000,14.81800
2025-05-29,20.19000,18.16000,11.13000,17.79300,17.76000,312.24010,14.52000,12.09800,15.04770,10.02100,9.94930,18.60200,18.70040,877.49000,26.05300,153.91000,18.47700,17.47380,29.98170,14.20000,13.29240,89.94820,9.53000,625.36120,17.05720,9.57000,88.08370,,14.37940,10.04380,15.84000,14.88800
2025-05-30,20.20000,18.18000,11.10600,17.75300,17.71000,313.13310,14.51000,12.12600,15.02270,9.99420,9.95150,18.54000,18.70660,875.15000,26.07060,153.79000,18.47000,17.41960,29.94020,14.21100,13.39030,89.97930,9.57000,623.60520,17.08490,9.57000,87.87260,,14.33370,10.02510,15.88000,14.92600
2025-05-31,,18.18000,,17.75300,,,,,,,,,,,,,,,,,,,,,17.08470,,,,,,,
2025-06-02,20.25000,18.24000,11.12100,17.75000,17.61000,313.77120,14.58000,12.13000,15.04300,10.00950,10.00090,18.57800,18.71220,875.14000,26.14510,154.16000,18.47100,17.40360,29.88590,14.22700,13.34890,90.20940,9.58000,622.76060,17.10190,9.58000,88.04240,,14.38380,10.03560,15.87000,14.96000
2025-06-03,20.23000,18.24000,11.06200,17.65400,17.62000,313.10860,14.54000,12.05900,15.00860,9.97800,9.99790,18.47500,18.65050,872.26000,26.17060,154.27000,18.38700,17.42210,29.85570,14.19000,13.21800,89.84460,9.57000,620.15420,17.04170,9.56000,87.69750,,14.32340,10.00360,15.83000,14.91900
